State,State Code,Year,Month,Month Code,Births
Florida,12,2015,November,11,19048
Florida,12,2015,December,12,19692
Florida,12,2016,January,1,18314
Florida,12,2016,February,2,17816
Florida,12,2016,March,3,18549
Florida,12,2016,April,4,17506
Florida,12,2016,May,5,17936
Florida,12,2016,June,6,18348
Florida,12,2016,July,7,19047
Florida,12,2016,August,8,20117
Florida,12,2016,September,9,19655
Florida,12,2016,October,10,19245
Florida,12,2016,November,11,19205
Florida,12,2016,December,12,19284
Florida,12,2017,January,1,18571
Florida,12,2017,February,2,17022
Florida,12,2017,March,3,18303
Florida,12,2017,April,4,16832
Florida,12,2017,May,5,17717
Florida,12,2017,June,6,17952
Florida,12,2017,July,7,19019
Florida,12,2017,August,8,20433
Florida,12,2017,September,9,19454
Florida,12,2017,October,10,19611
Florida,12,2017,November,11,19106
Florida,12,2017,December,12,19610
Florida,12,2018,January,1,19075
Florida,12,2018,February,2,16597
Florida,12,2018,March,3,18529
Florida,12,2018,April,4,16853
Florida,12,2018,May,5,17892
Florida,12,2018,June,6,17536
Florida,12,2018,July,7,18274
Florida,12,2018,August,8,20154
Florida,12,2018,September,9,19122
Florida,12,2018,October,10,19748
Florida,12,2018,November,11,18487
Florida,12,2018,December,12,19275
Florida,12,2019,January,1,18955
Florida,12,2019,February,2,16628
Florida,12,2019,March,3,17489
Florida,12,2019,April,4,17397
Florida,12,2019,May,5,17724
Florida,12,2019,June,6,16991
Florida,12,2019,July,7,18723
Florida,12,2019,August,8,20018
Florida,12,2019,September,9,19362
Florida,12,2019,October,10,19583
Florida,12,2019,November,11,18148
Florida,12,2019,December,12,18984
Florida,12,2020,January,1,18194
Florida,12,2020,February,2,16741
Florida,12,2020,March,3,17194
Florida,12,2020,April,4,16566
Florida,12,2020,May,5,16892
Florida,12,2020,June,6,16906
Florida,12,2020,July,7,17864
Florida,12,2020,August,8,18124
Florida,12,2020,September,9,18193
Florida,12,2020,October,10,18091
Florida,12,2020,November,11,17183
Florida,12,2020,December,12,17723
Georgia,13,2010,January,1,11243
Georgia,13,2010,February,2,10122
Georgia,13,2010,March,3,11432
Georgia,13,2010,April,4,10744
Georgia,13,2010,May,5,10736
Georgia,13,2010,June,6,10974
Georgia,13,2010,July,7,11551
Georgia,13,2010,August,8,11764
Georgia,13,2010,September,9,11564
Georgia,13,2010,October,10,11013
Georgia,13,2010,November,11,11246
Georgia,13,2010,December,12,11558
Georgia,13,2011,January,1,10928
Georgia,13,2011,February,2,10186
Georgia,13,2011,March,3,11062
Georgia,13,2011,April,4,10244
Georgia,13,2011,May,5,10434
Georgia,13,2011,June,6,11085
Georgia,13,2011,July,7,11402
Georgia,13,2011,August,8,12097
Georgia,13,2011,September,9,11561
Georgia,13,2011,October,10,11085
Georgia,13,2011,November,11,11020
Georgia,13,2011,December,12,11305
Georgia,13,2012,January,1,10966
Georgia,13,2012,February,2,10423
Georgia,13,2012,March,3,10812
Georgia,13,2012,April,4,9996
Georgia,13,2012,May,5,10503
Georgia,13,2012,June,6,10712
Georgia,13,2012,July,7,11120
Georgia,13,2012,August,8,12025
Georgia,13,2012,September,9,10890
Georgia,13,2012,October,10,11275
Georgia,13,2012,November,11,10743
Georgia,13,2012,December,12,10815
Georgia,13,2013,January,1,10847
Georgia,13,2013,February,2,9666
Georgia,13,2013,March,3,10622
Georgia,13,2013,April,4,9976
Georgia,13,2013,May,5,10483
Georgia,13,2013,June,6,10213
Georgia,13,2013,July,7,11307
Georgia,13,2013,August,8,11655
Georgia,13,2013,September,9,10906
Georgia,13,2013,October,10,11092
Georgia,13,2013,November,11,10536
Georgia,13,2013,December,12,11445
Georgia,13,2014,January,1,10708
Georgia,13,2014,February,2,9870
Georgia,13,2014,March,3,10572
Georgia,13,2014,April,4,10277
Georgia,13,2014,May,5,10648
Georgia,13,2014,June,6,10540
Georgia,13,2014,July,7,11504
Georgia,13,2014,August,8,11622
Georgia,13,2014,September,9,11374
Georgia,13,2014,October,10,11519
Georgia,13,2014,November,11,10496
Georgia,13,2014,December,12,11816
Georgia,13,2015,January,1,10968
Georgia,13,2015,February,2,10000
Georgia,13,2015,March,3,10700
Georgia,13,2015,April,4,10411
Georgia,13,2015,May,5,10532
Georgia,13,2015,June,6,10731
Georgia,13,2015,July,7,11334
Georgia,13,2015,August,8,11477
Georgia,13,2015,September,9,11570
Georgia,13,2015,October,10,11308
Georgia,13,2015,November,11,10738
Georgia,13,2015,December,12,11635
Georgia,13,2016,January,1,10671
Georgia,13,2016,February,2,10413
Georgia,13,2016,March,3,10786
Georgia,13,2016,April,4,10069
Georgia,13,2016,May,5,10556
Georgia,13,2016,June,6,10828
Georgia,13,2016,July,7,11198
Georgia,13,2016,August,8,11528
Georgia,13,2016,September,9,11292
Georgia,13,2016,October,10,10786
Georgia,13,2016,November,11,10775
Georgia,13,2016,December,12,11140
Georgia,13,2017,January,1,10757
Georgia,13,2017,February,2,9894
Georgia,13,2017,March,3,10675
Georgia,13,2017,April,4,9707
Georgia,13,2017,May,5,10663
Georgia,13,2017,June,6,10645
Georgia,13,2017,July,7,11178
Georgia,13,2017,August,8,12135
Georgia,13,2017,September,9,11299
Georgia,13,2017,October,10,10778
